-5.000000		0.000000
-4.990000		0.020944
-4.980000		0.041891
-4.970000		0.062842
-4.960000		0.083800
-4.950000		0.104768
-4.940000		0.125747
-4.930000		0.146739
-4.920000		0.167749
-4.910000		0.188776
-4.900000		0.209825
-4.890000		0.230898
-4.880000		0.251997
-4.870000		0.273124
-4.860000		0.294283
-4.850000		0.315476
-4.840000		0.336705
-4.830000		0.357974
-4.820000		0.379285
-4.810000		0.400641
-4.800000		0.422045
-4.790000		0.443501
-4.780000		0.465011
-4.770000		0.486579
-4.760000		0.508209
-4.750000		0.529903
-4.740000		0.551665
-4.730000		0.573500
-4.720000		0.595410
-4.710000		0.617401
-4.700000		0.639475
-4.690000		0.661639
-4.680000		0.683895
-4.670000		0.706250
-4.660000		0.728708
-4.650000		0.751274
-4.640000		0.773953
-4.630000		0.796752
-4.620000		0.819676
-4.610000		0.842731
-4.600000		0.865925
-4.590000		0.889263
-4.580000		0.912753
-4.570000		0.936403
-4.560000		0.960221
-4.550000		0.984214
-4.540000		1.008392
-4.530000		1.032765
-4.520000		1.057342
-4.510000		1.082132
-4.500000		1.107149
-4.490000		1.132402
-4.480000		1.157904
-4.470000		1.183669
-4.460000		1.209709
-4.450000		1.236040
-4.440000		1.262676
-4.430000		1.289635
-4.420000		1.316933
-4.410000		1.344588
-4.400000		1.372621
-4.390000		1.401051
-4.380000		1.429900
-4.370000		1.459193
-4.360000		1.488952
-4.350000		1.519204
-4.340000		1.549977
-4.330000		1.581300
-4.320000		1.613203
-4.310000		1.645719
-4.300000		1.678882
-4.290000		1.712728
-4.280000		1.747294
-4.270000		1.782621
-4.260000		1.818749
-4.250000		1.855720
-4.240000		1.893580
-4.230000		1.932373
-4.220000		1.972146
-4.210000		2.012945
-4.200000		2.054816
-4.190000		2.097806
-4.180000		2.141959
-4.170000		2.187317
-4.160000		2.233918
-4.150000		2.281795
-4.140000		2.330975
-4.130000		2.381476
-4.120000		2.433309
-4.110000		2.486469
-4.100000		2.540940
-4.090000		2.596689
-4.080000		2.653666
-4.070000		2.711805
-4.060000		2.771016
-4.050000		2.831194
-4.040000		2.892211
-4.030000		2.953925
-4.020000		3.016176
-4.010000		3.078792
-4.000000		3.141593
-3.990000		3.204394
-3.980000		3.267010
-3.970000		3.329260
-3.960000		3.390974
-3.950000		3.451991
-3.940000		3.512169
-3.930000		3.571381
-3.920000		3.629519
-3.910000		3.686497
-3.900000		3.742246
-3.890000		3.796716
-3.880000		3.849876
-3.870000		3.901709
-3.860000		3.952211
-3.850000		4.001391
-3.840000		4.049268
-3.830000		4.095868
-3.820000		4.141226
-3.810000		4.185379
-3.800000		4.228369
-3.790000		4.270240
-3.780000		4.311039
-3.770000		4.350812
-3.760000		4.389605
-3.750000		4.427465
-3.740000		4.464437
-3.730000		4.500564
-3.720000		4.535891
-3.710000		4.570457
-3.700000		4.604303
-3.690000		4.637466
-3.680000		4.669982
-3.670000		4.701885
-3.660000		4.733208
-3.650000		4.763981
-3.640000		4.794233
-3.630000		4.823993
