-5.000000		0.800000
-4.990000		0.800063
-4.980000		0.800253
-4.970000		0.800569
-4.960000		0.801011
-4.950000		0.801581
-4.940000		0.802277
-4.930000		0.803101
-4.920000		0.804052
-4.910000		0.805131
-4.900000		0.806339
-4.890000		0.807676
-4.880000		0.809143
-4.870000		0.810740
-4.860000		0.812468
-4.850000		0.814327
-4.840000		0.816319
-4.830000		0.818444
-4.820000		0.820703
-4.810000		0.823097
-4.800000		0.825627
-4.790000		0.828293
-4.780000		0.831098
-4.770000		0.834042
-4.760000		0.837125
-4.750000		0.840350
-4.740000		0.843717
-4.730000		0.847228
-4.720000		0.850883
-4.710000		0.854684
-4.700000		0.858632
-4.690000		0.862729
-4.680000		0.866975
-4.670000		0.871372
-4.660000		0.875921
-4.650000		0.880623
-4.640000		0.885480
-4.630000		0.890491
-4.620000		0.895660
-4.610000		0.900985
-4.600000		0.906469
-4.590000		0.912113
-4.580000		0.917916
-4.570000		0.923880
-4.560000		0.930005
-4.550000		0.936291
-4.540000		0.942739
-4.530000		0.949349
-4.520000		0.956119
-4.510000		0.963051
-4.500000		0.970143
-4.490000		0.977393
-4.480000		0.984801
-4.470000		0.992365
-4.460000		1.000083
-4.450000		1.007952
-4.440000		1.015970
-4.430000		1.024132
-4.420000		1.032435
-4.410000		1.040874
-4.400000		1.049444
-4.390000		1.058138
-4.380000		1.066951
-4.370000		1.075875
-4.360000		1.084901
-4.350000		1.094021
-4.340000		1.103224
-4.330000		1.112500
-4.320000		1.121836
-4.310000		1.131220
-4.300000		1.140638
-4.290000		1.150074
-4.280000		1.159512
-4.270000		1.168936
-4.260000		1.178326
-4.250000		1.187663
-4.240000		1.196926
-4.230000		1.206094
-4.220000		1.215144
-4.210000		1.224051
-4.200000		1.232792
-4.190000		1.241341
-4.180000		1.249672
-4.170000		1.257758
-4.160000		1.265573
-4.150000		1.273088
-4.140000		1.280278
-4.130000		1.287115
-4.120000		1.293571
-4.110000		1.299623
-4.100000		1.305243
-4.090000		1.310409
-4.080000		1.315097
-4.070000		1.319287
-4.060000		1.322959
-4.050000		1.326097
-4.040000		1.328685
-4.030000		1.330711
-4.020000		1.332166
-4.010000		1.333041
-4.000000		1.333333
-3.990000		1.333041
-3.980000		1.332166
-3.970000		1.330711
-3.960000		1.328685
-3.950000		1.326097
-3.940000		1.322959
-3.930000		1.319287
-3.920000		1.315097
-3.910000		1.310409
-3.900000		1.305243
-3.890000		1.299623
-3.880000		1.293571
-3.870000		1.287115
-3.860000		1.280278
-3.850000		1.273088
-3.840000		1.265573
-3.830000		1.257758
-3.820000		1.249672
-3.810000		1.241341
-3.800000		1.232792
-3.790000		1.224051
-3.780000		1.215144
-3.770000		1.206094
-3.760000		1.196926
-3.750000		1.187663
-3.740000		1.178326
-3.730000		1.168936
-3.720000		1.159512
-3.710000		1.150074
-3.700000		1.140638
-3.690000		1.131220
-3.680000		1.121836
-3.670000		1.112500
-3.660000		1.103224
-3.650000		1.094021
-3.640000		1.084901
-3.630000		1.075875
-3.620000		1.066951
-3.610000		1.058138
-3.600000		1.049444
-3.590000		1.040874
-3.580000		1.032435
-3.570000		1.024132
-3.560000		1.015970
-3.550000		1.007952
-3.540000		1.000083
-3.530000		0.992365
-3.520000		0.984801
-3.510000		0.977393
-3.500000		0.970143
-3.490000		0.963051
-3.480000		0.956119
-3.470000		0.949349
-3.460000		0.942739
-3.450000		0.936291
-3.440000		0.930005
-3.430000		0.923880
-3.420000		0.917916
-3.410000		0.912113
-3.400000		0.906469
-3.390000		0.900985
-3.380000		0.895660
-3.370000		0.890491
-3.360000		0.885480
-3.350000		0.880623
-3.340000		0.875921
-3.330000		0.871372
-3.320000		0.866975
-3.310000		0.862729
-3.300000		0.858632
-3.290000		0.854684
-3.280000		0.850883
-3.270000		0.847228
-3.260000		0.843717
-3.250000		0.840350
-3.240000		0.837125
-3.230000		0.834042
-3.220000		0.831098
-3.210000		0.828293
-3.200000		0.825627
-3.190000		0.823097
-3.180000		0.820703
-3.170000		0.818444
-3.160000		0.816319
-3.150000		0.814327
-3.140000		0.812468
-3.130000		0.810740
-3.120000		0.809143
-3.110000		0.807676
-3.100000		0.806339
-3.090000		0.805131
-3.080000		0.804052
-3.070000		0.803101
-3.060000		0.802277
-3.050000		0.801581
-3.040000		0.801011
-3.030000		0.800569
-3.020000		0.800253
-3.010000		0.800063
-3.000000		0.800000
-2.990000		0.800063
-2.980000		0.800253
-2.970000		0.800569
-2.960000		0.801011
-2.950000		0.801581
-2.940000		0.802277
-2.930000		0.803101
-2.920000		0.804052
-2.910000		0.805131
-2.900000		0.806339
-2.890000		0.807676
-2.880000		0.809143
-2.870000		0.810740
-2.860000		0.812468
-2.850000		0.814327
-2.840000		0.816319
-2.830000		0.818444
-2.820000		0.820703
-2.810000		0.823097
-2.800000		0.825627
-2.790000		0.828293
-2.780000		0.831098
-2.770000		0.834042
-2.760000		0.837125
-2.750000		0.840350
-2.740000		0.843717
-2.730000		0.847228
-2.720000		0.850883
-2.710000		0.854684
-2.700000		0.858632
-2.690000		0.862729
-2.680000		0.866975
-2.670000		0.871372
-2.660000		0.875921
-2.650000		0.880623
-2.640000		0.885480
