-4.100000	0.045634
-4.090000	0.041701
-4.080000	0.037585
-4.070000	0.033300
-4.060000	0.028861
-4.050000	0.024287
-4.040000	0.019594
-4.030000	0.014800
-4.020000	0.009924
-4.010000	0.004984
-4.000000	0.000000
-3.990000	0.005009
-3.980000	0.010024
-3.970000	0.015024
-3.960000	0.019990
-3.950000	0.024902
-3.940000	0.029741
-3.930000	0.034486
-3.920000	0.039119
-3.910000	0.043621
-3.900000	0.047974
-3.890000	0.052159
-3.880000	0.056159
-3.870000	0.059958
-3.860000	0.063539
-3.850000	0.066888
-3.840000	0.069989
-3.830000	0.072830
-3.820000	0.075397
-3.810000	0.077679
-3.800000	0.079666
-3.790000	0.081348
-3.780000	0.082717
-3.770000	0.083767
-3.760000	0.084490
-3.750000	0.084883
-3.740000	0.084942
-3.730000	0.084665
-3.720000	0.084052
-3.710000	0.083102
-3.700000	0.081819
-3.690000	0.080205
-3.680000	0.078265
-3.670000	0.076005
-3.660000	0.073431
-3.650000	0.070553
-3.640000	0.067380
-3.630000	0.063922
-3.620000	0.060193
-3.610000	0.056205
-3.600000	0.051972
-3.590000	0.047509
-3.580000	0.042834
-3.570000	0.037964
-3.560000	0.032915
-3.550000	0.027708
-3.540000	0.022362
-3.530000	0.016897
-3.520000	0.011334
-3.510000	0.005694
-3.500000	0.000000
-3.490000	0.005727
-3.480000	0.011464
-3.470000	0.017189
-3.460000	0.022879
-3.450000	0.028511
-3.440000	0.034063
-3.430000	0.039513
-3.420000	0.044838
-3.410000	0.050017
-3.400000	0.055029
-3.390000	0.059852
-3.380000	0.064467
-3.370000	0.068854
-3.360000	0.072995
-3.350000	0.076871
-3.340000	0.080466
-3.330000	0.083765
-3.320000	0.086752
-3.310000	0.089413
-3.300000	0.091737
-3.290000	0.093711
-3.280000	0.095327
-3.270000	0.096575
-3.260000	0.097448
-3.250000	0.097942
-3.240000	0.098050
-3.230000	0.097771
-3.220000	0.097103
-3.210000	0.096047
-3.200000	0.094603
-3.190000	0.092777
-3.180000	0.090571
-3.170000	0.087993
-3.160000	0.085050
-3.150000	0.081752
-3.140000	0.078109
-3.130000	0.074134
-3.120000	0.069839
-3.110000	0.065241
-3.100000	0.060354
-3.090000	0.055197
-3.080000	0.049788
-3.070000	0.044147
-3.060000	0.038293
-3.050000	0.032250
-3.040000	0.026040
-3.030000	0.019685
-3.020000	0.013210
-3.010000	0.006640
-3.000000	0.000000
-2.990000	0.006685
-2.980000	0.013388
-2.970000	0.020083
-2.960000	0.026743
-2.950000	0.033343
-2.940000	0.039856
-2.930000	0.046256
-2.920000	0.052516
-2.910000	0.058611
-2.900000	0.064517
-2.890000	0.070207
-2.880000	0.075659
-2.870000	0.080849
-2.860000	0.085756
-2.850000	0.090357
-2.840000	0.094633
-2.830000	0.098564
-2.820000	0.102133
-2.810000	0.105323
-2.800000	0.108118
-2.790000	0.110505
-2.780000	0.112472
-2.770000	0.114007
-2.760000	0.115102
-2.750000	0.115749
-2.740000	0.115942
-2.730000	0.115678
-2.720000	0.114953
-2.710000	0.113767
-2.700000	0.112122
-2.690000	0.110021
-2.680000	0.107468
-2.670000	0.104471
-2.660000	0.101037
-2.650000	0.097177
-2.640000	0.092902
-2.630000	0.088227
-2.620000	0.083167
-2.610000	0.077739
-2.600000	0.071961
-2.590000	0.065853
-2.580000	0.059437
-2.570000	0.052735
-2.560000	0.045773
-2.550000	0.038574
-2.540000	0.031166
-2.530000	0.023575
-2.520000	0.015831
-2.510000	0.007963
-2.500000	0.000000
-2.490000	0.008027
-2.480000	0.016087
-2.470000	0.024148
-2.460000	0.032179
-2.450000	0.040148
-2.440000	0.048024
-2.430000	0.055774
-2.420000	0.063367
-2.410000	0.070771
-2.400000	0.077957
-2.390000	0.084895
-2.380000	0.091554
-2.370000	0.097906
-2.360000	0.103925
-2.350000	0.109582
-2.340000	0.114854
-2.330000	0.119715
-2.320000	0.124145
-2.310000	0.128120
-2.300000	0.131622
-2.290000	0.134633
-2.280000	0.137137
-2.270000	0.139119
-2.260000	0.140567
-2.250000	0.141471
-2.240000	0.141822
-2.230000	0.141614
-2.220000	0.140843
-2.210000	0.139507
-2.200000	0.137605
-2.190000	0.135140
-2.180000	0.132117
-2.170000	0.128542
-2.160000	0.124425
-2.150000	0.119776
-2.140000	0.114608
-2.130000	0.108938
-2.120000	0.102782
-2.110000	0.096160
-2.100000	0.089094
-2.090000	0.081607
-2.080000	0.073724
-2.070000	0.065473
-2.060000	0.056882
-2.050000	0.047982
-2.040000	0.038804
-2.030000	0.029382
-2.020000	0.019750
-2.010000	0.009944
-2.000000	0.000000
-1.990000	0.010044
-1.980000	0.020149
-1.970000	0.030277
-1.960000	0.040388
-1.950000	0.050443
-1.940000	0.060401
-1.930000	0.070223
-1.920000	0.079868
-1.910000	0.089298
-1.900000	0.098473
-1.890000	0.107354
-1.880000	0.115903
-1.870000	0.124084
-1.860000	0.131861
-1.850000	0.139199
-1.840000	0.146064
-1.830000	0.152425
-1.820000	0.158250
-1.810000	0.163512
-1.800000	0.168184
-1.790000	0.172240
-1.780000	0.175658
-1.770000	0.178418
-1.760000	0.180501
-1.750000	0.181891
-1.740000	0.182576
-1.730000	0.182543
-1.720000	0.181786
-1.710000	0.180298
-1.700000	0.178077
-1.690000	0.175123
-1.680000	0.171438
-1.670000	0.167028
-1.660000	0.161902
-1.650000	0.156072
-1.640000	0.149550
-1.630000	0.142355
-1.620000	0.134505
-1.610000	0.126024
-1.600000	0.116936
-1.590000	0.107270
-1.580000	0.097055
-1.570000	0.086325
-1.560000	0.075114
-1.550000	0.063460
-1.540000	0.051403
-1.530000	0.038984
-1.520000	0.026247
-1.510000	0.013236
-1.500000	0.000000
-1.490000	0.013414
-1.480000	0.026956
-1.470000	0.040575
-1.460000	0.054219
-1.450000	0.067837
-1.440000	0.081373
-1.430000	0.094776
-1.420000	0.107991
-1.410000	0.120964
-1.400000	0.133641
-1.390000	0.145970
-1.380000	0.157897
-1.370000	0.169371
-1.360000	0.180340
-1.350000	0.190754
-1.340000	0.200566
-1.330000	0.209727
-1.320000	0.218193
-1.310000	0.225921
-1.300000	0.232870
-1.290000	0.239000
-1.280000	0.244275
-1.270000	0.248661
-1.260000	0.252128
-1.250000	0.254648
-1.240000	0.256195
-1.230000	0.256748
-1.220000	0.256288
-1.210000	0.254801
-1.200000	0.252276
-1.190000	0.248703
-1.180000	0.244081
-1.170000	0.238408
-1.160000	0.231688
-1.150000	0.223929
-1.140000	0.215142
-1.130000	0.205343
-1.120000	0.194552
-1.110000	0.182791
-1.100000	0.170089
-1.090000	0.156476
-1.080000	0.141988
-1.070000	0.126663
-1.060000	0.110545
-1.050000	0.093679
-1.040000	0.076116
-1.030000	0.057908
-1.020000	0.039113
-1.010000	0.019789
-1.000000	0.000000
-0.990000	0.020189
-0.980000	0.040709
-0.970000	0.061490
-0.960000	0.082459
-0.950000	0.103540
-0.940000	0.124657
-0.930000	0.145731
-0.920000	0.166681
-0.910000	0.187427
-0.900000	0.207887
-0.890000	0.227976
-0.880000	0.247611
-0.870000	0.266710
